"researcher_id","researcher_name","academic_title","academic_level","publication_id","publication_title","publication_year","article_url","doi","journal","issn","eissn","abdc_rating","abdc_for","author_name_from_repository","researcher_match_method","researcher_match_confidence","abdc_match_method","abdc_match_status"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","an-analysis-of-asx-price-queries","An Analysis of ASX Price Queries","2009","https://research-repository.uwa.edu.au/en/publications/an-analysis-of-asx-price-queries/","10.1111/j.1835-2561.2009.00059.x","Australian Accounting Review","1035-6908","","B","3501","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","communicating-with-superannuation-fund-members-in-good-and-bad-ti","Communicating with Superannuation Fund Members in Good and Bad Times","2009","https://research-repository.uwa.edu.au/en/publications/communicating-with-superannuation-fund-members-in-good-and-bad-ti/","","","","","","","Paul Gerrans","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","financial-literacy-and-superannuation-awareness-of-indigenous-aus","Financial Literacy and Superannuation Awareness of Indigenous Australians: Pilot Study Results","2009","https://research-repository.uwa.edu.au/en/publications/financial-literacy-and-superannuation-awareness-of-indigenous-aus/","","Australian Journal of Social Issues","0157-6321","","","","Paul Gerrans","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","information-diffusion-among-international-fund-managers-multicoun","Information Diffusion among International Fund Managers: Multicountry Evidence","2009","https://research-repository.uwa.edu.au/en/publications/information-diffusion-among-international-fund-managers-multicoun/","10.1111/j.1755-053X.2009.01057.x","Financial Management","0046-3892","","A*","3502","Joey Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","member-investment-choice-response-to-the-global-financial-crisis","Member Investment Choice Response to the Global Financial Crisis","2009","https://research-repository.uwa.edu.au/en/publications/member-investment-choice-response-to-the-global-financial-crisis/","","","","","","","Paul Gerrans","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","quantile-regression-its-application-in-investment-analysis","Quantile regression: its application in investment analysis","2009","https://research-repository.uwa.edu.au/en/publications/quantile-regression-its-application-in-investment-analysis/","","JASSA-THE FINSIA JOURNAL OF APPLIED FINANCE","0313-5934","","B","3502","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","return-chasing-as-a-driver-in-individual-retirement-savings-inves","Return Chasing as a Driver in Individual Retirement Savings Investment Choices: Evidence from Australia","2009","https://research-repository.uwa.edu.au/en/publications/return-chasing-as-a-driver-in-individual-retirement-savings-inves/","10.1007/s10834-008-9133-8","Journal of Family and Economic Issues","1058-0476","","B","3899","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","the-impact-of-director-reputation-and-performance-on-the-turnover","The Impact of Director Reputation and Performance on the Turnover and Board Seats of Target Firm Directors","2009","https://research-repository.uwa.edu.au/en/publications/the-impact-of-director-reputation-and-performance-on-the-turnover/","10.1111/j.1468-5957.2008.02115.x","Journal of Business Finance & Accounting","0306-686X","","A*","3501","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","the-impact-of-disclosure-reform-on-the-nzxs-financial-information","The impact of disclosure reform on the NZX's financial information environment","2009","https://research-repository.uwa.edu.au/en/publications/the-impact-of-disclosure-reform-on-the-nzxs-financial-information/","10.1016/j.pacfin.2008.12.001","Pacific Basin Finance Journal","0927-538X","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","a-new-approach-to-characterizing-and-forecasting-electricity-pric","A new approach to characterizing and forecasting electricity price volatility","2008","https://research-repository.uwa.edu.au/en/publications/a-new-approach-to-characterizing-and-forecasting-electricity-pric/","10.1016/j.ijforecast.2008.08.002","International Journal of Forecasting","0169-2070","","A","3802","Kam Fong Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","agency-costs-of-free-cash-flow-and-acquisitions","Agency Costs of Free Cash Flow and Acquisitions","2008","https://research-repository.uwa.edu.au/en/publications/agency-costs-of-free-cash-flow-and-acquisitions/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","an-empirical-analysis-of-the-nzxs-price-query-system","An empirical analysis of the NZX’s price query system","2008","https://research-repository.uwa.edu.au/en/publications/an-empirical-analysis-of-the-nzxs-price-query-system/","10.1108/01140580810872825","Pacific Accounting Review","0114-0582","","B","3501","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","board-governance-and-ipo-performance-in-the-short-run-and-long-ru","Board Governance and IPO Performance in the Short-Run and Long-Run","2008","https://research-repository.uwa.edu.au/en/publications/board-governance-and-ipo-performance-in-the-short-run-and-long-ru/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","corporate-social-performance-and-financial-performance","Corporate social performance and financial performance","2008","https://research-repository.uwa.edu.au/en/publications/corporate-social-performance-and-financial-performance/","","Accounting, accountability & performance","1445-954X","","C","3501","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","director-interlocking-what-we-know-and-what-we-are-yet-to-learn","Director Interlocking: What we know and what we are yet to learn","2008","https://research-repository.uwa.edu.au/en/publications/director-interlocking-what-we-know-and-what-we-are-yet-to-learn/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","exchange-rate-economics-for-the-resources-sector","Exchange-rate economics for the resources sector","2008","https://research-repository.uwa.edu.au/en/publications/exchange-rate-economics-for-the-resources-sector/","10.1016/j.resourpol.2007.12.003","Resources Policy","0301-4207","","B","3801","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","impact-of-the-approved-issuer-levy-on-new-zealand-dollar-domestic","Impact of the approved issuer levy on New Zealand dollar domestic interest rates","2008","https://research-repository.uwa.edu.au/en/publications/impact-of-the-approved-issuer-levy-on-new-zealand-dollar-domestic/","","New Zealand Journal of Taxation Law and Policy","1322-4417","","A","4801","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","in-search-of-the-convexity-adjustment-evidence-from-the-sterling-","In Search of the Convexity Adjustment: Evidence from the Sterling Futures and IMM FRA Markets","2008","https://research-repository.uwa.edu.au/en/publications/in-search-of-the-convexity-adjustment-evidence-from-the-sterling-/","10.1002/fut.20330","Journal of Futures Markets","0270-7314","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","interest-rate-futures-and-forwards-evidence-from-the-sterling-fut","Interest rate futures and forwards: Evidence from the sterling futures and FRA markets","2008","https://research-repository.uwa.edu.au/en/publications/interest-rate-futures-and-forwards-evidence-from-the-sterling-fut/","10.1016/j.intfin.2007.05.001","Journal of International Financial Markets, Institutions and Money","1042-4431","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","post-ipo-changes-in-board-structures-and-long-run-performance","Post-IPO Changes in Board Structures and Long-Run Performance","2008","https://research-repository.uwa.edu.au/en/publications/post-ipo-changes-in-board-structures-and-long-run-performance/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","returns-volatility-and-liquidity-on-the-asx","Returns, Volatility, and Liquidity on the ASX","2008","https://research-repository.uwa.edu.au/en/publications/returns-volatility-and-liquidity-on-the-asx/","","","","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","takeover-waves-and-influences-of-financial-and-economic-factors-a","Takeover Waves and Influences of Financial and Economic Factors: A Re-examination using Markov Switching Model","2008","https://research-repository.uwa.edu.au/en/publications/takeover-waves-and-influences-of-financial-and-economic-factors-a/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","taxation-of-shareholder-capital-gains-and-the-choice-of-payment-m","Taxation of shareholder capital gains and the choice of payment method in takeovers","2008","https://research-repository.uwa.edu.au/en/publications/taxation-of-shareholder-capital-gains-and-the-choice-of-payment-m/","10.1080/00014788.2008.9663345","Accounting and Business Research","0001-4788","","A","3501","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","the-big-mac-index-21-years-on-an-evaluation-of-burgernomics","The Big Mac Index 21 Years On: An Evaluation of Burgernomics","2008","https://research-repository.uwa.edu.au/en/publications/the-big-mac-index-21-years-on-an-evaluation-of-burgernomics/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","the-bmi-exchange-rates-and-fundamentals","The BMI, Exchange Rates and Fundamentals","2008","https://research-repository.uwa.edu.au/en/publications/the-bmi-exchange-rates-and-fundamentals/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","the-role-of-salience-in-portfolio-formation","The role of salience in portfolio formation","2008","https://research-repository.uwa.edu.au/en/publications/the-role-of-salience-in-portfolio-formation/","10.1016/j.pacfin.2007.04.008","Pacific-Basin Finance Journal","0927-538X","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","the-truth-about-interest-rate-futures-and-forwards-evidence-from-","The truth about interest rate futures and forwards: Evidence from high frequency data","2008","https://research-repository.uwa.edu.au/en/publications/the-truth-about-interest-rate-futures-and-forwards-evidence-from-/","10.1016/j.gfj.2007.06.003","Global Finance Journal","1044-0283","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","asic-actions-canaries-for-poor-corporate-governance","ASIC actions: Canaries for poor corporate governance?","2007","https://research-repository.uwa.edu.au/en/publications/asic-actions-canaries-for-poor-corporate-governance/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","benchmark-tipping-and-the-role-of-the-swap-market-in-price-discov","Benchmark Tipping and the Role of the Swap Market in Price Discovery","2007","https://research-repository.uwa.edu.au/en/publications/benchmark-tipping-and-the-role-of-the-swap-market-in-price-discov/","10.1002/fut.20282","Journal of Futures Markets","0270-7314","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","can-value-at-risk-be-made-more-valuable-resampling-techniques-for","Can Value-at-Risk be Made More Valuable? Resampling Techniques for Risk Uncertainty","2007","https://research-repository.uwa.edu.au/en/publications/can-value-at-risk-be-made-more-valuable-resampling-techniques-for/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","decision-making-clusters-in-retirement-savings-preliminary-findin","Decision Making Clusters in Retirement Savings: Preliminary Findings","2007","https://research-repository.uwa.edu.au/en/publications/decision-making-clusters-in-retirement-savings-preliminary-findin/","","Australian Journal of Labour Economics: a journal of labour economics and labour relations","1328-1143","","B","3801","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","exchange-rates-productivity-poverty-and-inequality","Exchange rates, productivity, poverty and inequality","2007","https://research-repository.uwa.edu.au/en/publications/exchange-rates-productivity-poverty-and-inequality/","10.1080/00036840500439101","Applied Economics","0003-6846","","A","3801","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","exchange-rate-economics-for-the-resources-sector-2","Exchange-Rate Economics For The Resources Sector","2007","https://research-repository.uwa.edu.au/en/publications/exchange-rate-economics-for-the-resources-sector-2/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","modeling-of-time-series-merger-activity-with-a-state-space-and-ma","Modeling of Time-Series Merger Activity with a State-Space and Markov Switching Approach","2007","https://research-repository.uwa.edu.au/en/publications/modeling-of-time-series-merger-activity-with-a-state-space-and-ma/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","negotiated-budgets-the-impacts-of-information-accountability-and-","Negotiated Budgets: The Impacts of Information, Accountability and Managerial Attitudes on Budgetary Slack and Performance","2007","https://research-repository.uwa.edu.au/en/publications/negotiated-budgets-the-impacts-of-information-accountability-and-/","","","","","","","Vincent Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","one-size-does-not-fit-all-small-companies-and-asx-corporate-gover","One Size Does Not Fit All: Small Companies and ASX Corporate Governance Compliance","2007","https://research-repository.uwa.edu.au/en/publications/one-size-does-not-fit-all-small-companies-and-asx-corporate-gover/","","Corporate Ownership & Control","1727-9232","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-008","Gary Smith","Associate Lecturer","A","smb-arousal-disproportionate-reactions-and-the-size-premium","SMB - Arousal, disproportionate reactions and the size-premium","2007","https://research-repository.uwa.edu.au/en/publications/smb-arousal-disproportionate-reactions-and-the-size-premium/","10.1016/j.pacfin.2006.09.004","Pacific-Basin Finance Journal","0927-538X","","A","3502","Gary Smith","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","testing-a-model-of-the-antecedents-and-consequences-of-budgetary-","Testing a model of the antecedents and consequences of budgetary participation on job performance","2007","https://research-repository.uwa.edu.au/en/publications/testing-a-model-of-the-antecedents-and-consequences-of-budgetary-/","10.1080/00014788.2007.9730055","Accounting and Business Research","0001-4788","","A","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","the-big-mac-index-21-years-on-an-evaluation-of-burger-economics","The Big Mac Index 21 Years On: An Evaluation of Burger Economics","2007","https://research-repository.uwa.edu.au/en/publications/the-big-mac-index-21-years-on-an-evaluation-of-burger-economics/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effects-of-information-social-influence-pressures-and-persona","The effects of information, social influence pressures and personality on managers' project evaluation decisions","2007","https://research-repository.uwa.edu.au/en/publications/the-effects-of-information-social-influence-pressures-and-persona/","","","","","","","Vincent Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-impact-of-reliance-on-incentive-based-compensation-schemes-in","The impact of reliance on incentive-based compensation schemes, information asymmetry and organisational commitment on managerial performance","2007","https://research-repository.uwa.edu.au/en/publications/the-impact-of-reliance-on-incentive-based-compensation-schemes-in/","10.1016/j.mar.2007.04.002","Management Accounting Research","1044-5005","","A*","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","the-reach-of-the-disposition-effect-large-sample-evidence-across-","The Reach of the Disposition Effect: Large Sample Evidence Across Investor Classes","2007","https://research-repository.uwa.edu.au/en/publications/the-reach-of-the-disposition-effect-large-sample-evidence-across-/","","International Review of Finance","1369-412X","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-008","Gary Smith","Associate Lecturer","A","the-robustness-of-daily-momentum","The Robustness of Daily Momentum","2007","https://research-repository.uwa.edu.au/en/publications/the-robustness-of-daily-momentum/","","","","","","","Gary Smith","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","a-new-approach-to-forecasting-exchange-rates-2","A New Approach To Forecasting Exchange Rates","2006","https://research-repository.uwa.edu.au/en/publications/a-new-approach-to-forecasting-exchange-rates-2/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","equilibrium-exchange-rates-and-currency-forecasts-a-big-mac-persp","EQUILIBRIUM EXCHANGE RATES AND CURRENCY FORECASTS: A BIG MAC PERSPECTIVE","2006","https://research-repository.uwa.edu.au/en/publications/equilibrium-exchange-rates-and-currency-forecasts-a-big-mac-persp/","","International Economics and Finance Journal","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","how-much-investment-choice-is-enough-for-members","How Much Investment Choice is Enough for Members?","2006","https://research-repository.uwa.edu.au/en/publications/how-much-investment-choice-is-enough-for-members/","","Australian Accounting Review","1035-6908","","B","3501","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-008","Gary Smith","Associate Lecturer","A","in-americas-thrall-the-effects-of-the-us-market-and-us-security-c","In America's thrall: the effects of the US market and US security characteristics on Australian stock returns","2006","https://research-repository.uwa.edu.au/en/publications/in-americas-thrall-the-effects-of-the-us-market-and-us-security-c/","10.1111/j.1467-629X.2006.00184.x","Accounting and Finance","0810-5391","","A","3501","Gary Smith","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","market-misvaluation-driven-acquisitions-contrary-australian-evide","Market misvaluation driven acquisitions: Contrary Australian evidence","2006","https://research-repository.uwa.edu.au/en/publications/market-misvaluation-driven-acquisitions-contrary-australian-evide/","","Company and Securities Law Journal","0729-2775","","A","4801","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-008","Gary Smith","Associate Lecturer","A","momentum-in-australia-a-note","Momentum in Australia - A Note","2006","https://research-repository.uwa.edu.au/en/publications/momentum-in-australia-a-note/","","Australian Journal of Management","0312-8962","","A","3502","Gary Smith","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","morningstar-ratings-and-future-performance","Morningstar ratings and future performance","2006","https://research-repository.uwa.edu.au/en/publications/morningstar-ratings-and-future-performance/","10.1111/j.1467-629X.2006.00185.x","Accounting and Finance","0810-5391","","A","3501","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","order-imbalance-and-returns-an-examination-of-order-size-and-trad","Order Imbalance and Returns: An Examination of Order Size and Trader Identity","2006","https://research-repository.uwa.edu.au/en/publications/order-imbalance-and-returns-an-examination-of-order-size-and-trad/","","","","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","portfolio-choice-101","Portfolio Choice 101","2006","https://research-repository.uwa.edu.au/en/publications/portfolio-choice-101/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","raising-the-takeover-threshold-in-australia-issues-and-evidence","Raising the takeover threshold in Australia: issues and evidence","2006","https://research-repository.uwa.edu.au/en/publications/raising-the-takeover-threshold-in-australia-issues-and-evidence/","","JASSA","0313-5934","","B","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","swap-pricing-evidence-from-the-sterling-swap-market","Swap pricing: Evidence from the sterling swap market","2006","https://research-repository.uwa.edu.au/en/publications/swap-pricing-evidence-from-the-sterling-swap-market/","10.1016/j.gfj.2006.06.010","Global Finance Journal","1044-0283","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","the-demand-for-vice-inter-commodity-interactions-with-uncertainty","The Demand For Vice Inter-Commodity Interactions With Uncertainty","2006","https://research-repository.uwa.edu.au/en/publications/the-demand-for-vice-inter-commodity-interactions-with-uncertainty/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","the-impact-of-disclosure-reform-on-information-risk-in-nzx-listed","The Impact of Disclosure Reform on Information Risk in NZX-listed Stocks","2006","https://research-repository.uwa.edu.au/en/publications/the-impact-of-disclosure-reform-on-information-risk-in-nzx-listed/","","Pacific Accounting Review","0114-0582","","B","3501","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-multiple-roles-of-participative-budgeting-on-job-performance","The multiple roles of participative budgeting on job performance","2006","https://research-repository.uwa.edu.au/en/publications/the-multiple-roles-of-participative-budgeting-on-job-performance/","10.1016/S0882-6110(06)22004-2","Advances in Accounting","0882-6110","","A","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","uk-managed-funds-trading-around-mampa-announcements","UK managed funds' trading around M&A announcements","2006","https://research-repository.uwa.edu.au/en/publications/uk-managed-funds-trading-around-mampa-announcements/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-010","Kam Chan","Associate Professor","D","using-extreme-value-theory-to-measure-value-at-risk-for-daily-ele","Using extreme value theory to measure value-at-risk for daily electricity spot prices","2006","https://research-repository.uwa.edu.au/en/publications/using-extreme-value-theory-to-measure-value-at-risk-for-daily-ele/","10.1016/j.ijforecast.2005.10.002","International Journal of Forecasting","0169-2070","","A","3802","Kam Fong Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","a-hedging-strategy-for-new-zealands-exporters-in-transaction-expo","A Hedging Strategy for New Zealand’s Exporters in Transaction Exposure to Currency Risk","2005","https://research-repository.uwa.edu.au/en/publications/a-hedging-strategy-for-new-zealands-exporters-in-transaction-expo/","10.17578/7-1/2-2","Multinational Finance Journal","1096-1879","","B","3502","Kam Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","a-stochastic-measure-of-international-competitiveness-2","A Stochastic Measure of International Competitiveness","2005","https://research-repository.uwa.edu.au/en/publications/a-stochastic-measure-of-international-competitiveness-2/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","an-examination-of-the-role-of-time-and-its-impact-on-price-revisi","An Examination of the Role of Time and its Impact on Price Revision","2005","https://research-repository.uwa.edu.au/en/publications/an-examination-of-the-role-of-time-and-its-impact-on-price-revisi/","","Australian Journal of Management","0312-8962","","A","3502","Joey Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","are-mining-exploration-stocks-more-prone-to-informed-trading-than","Are Mining-Exploration Stocks More Prone to Informed Trading Than Mining-Production Stocks?","2005","https://research-repository.uwa.edu.au/en/publications/are-mining-exploration-stocks-more-prone-to-informed-trading-than/","","Australian Journal of Management","0312-8962","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","bidask-spreads-in-the-foreign-exchange-market-an-alternative-appr","Bid/ask spreads in the foreign exchange market: An alternative approach","2005","https://research-repository.uwa.edu.au/en/publications/bidask-spreads-in-the-foreign-exchange-market-an-alternative-appr/","10.1016/j.pacfin.2005.05.003","Pacific-Basin Finance Journal","0927-538X","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","disclosure-regulation-and-information-risk","Disclosure regulation and information risk","2005","https://research-repository.uwa.edu.au/en/publications/disclosure-regulation-and-information-risk/","10.1111/j.1467-629X.2005.00147.x","Accounting and Finance","0810-5391","","A","3501","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","do-informed-traders-win-an-analysis-of-changes-in-corporate-owner","Do Informed Traders Win? An Analysis of Changes in Corporate Ownership around Substantial Shareholder Notices","2005","https://research-repository.uwa.edu.au/en/publications/do-informed-traders-win-an-analysis-of-changes-in-corporate-owner/","","International Review of Finance","1369-412X","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","evidence-contrary-to-the-disposition-effect-amongst-uk-managed-fu","Evidence contrary to the disposition effect amongst UK managed funds","2005","https://research-repository.uwa.edu.au/en/publications/evidence-contrary-to-the-disposition-effect-amongst-uk-managed-fu/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","expert-reports-in-australian-takeovers-fees-and-quality","Expert Reports in Australian Takeovers: Fees and Quality","2005","https://research-repository.uwa.edu.au/en/publications/expert-reports-in-australian-takeovers-fees-and-quality/","10.1111/j.1467-6281.2005.00184.x","Abacus","0001-3072","","A","3501","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","how-long-is-the-long-run-evidence-from-the-foreign-exchange-marke","How Long is the Long Run? Evidence from the Foreign Exchange Market","2005","https://research-repository.uwa.edu.au/en/publications/how-long-is-the-long-run-evidence-from-the-foreign-exchange-marke/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-010","Kam Chan","Associate Professor","D","modelling-conditional-heteroscedasticity-and-jumps-in-australian-","Modelling conditional heteroscedasticity and jumps in Australian short-term interest rates","2005","https://research-repository.uwa.edu.au/en/publications/modelling-conditional-heteroscedasticity-and-jumps-in-australian-/","10.1111/j.1467-629X.2005.00153.x","Accounting and Finance","0810-5391","","A","3501","Kam Fong Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","multivariate-garch-hedge-ratios-and-hedging-effectiveness-in-aust","Multivariate GARCH hedge ratios and hedging effectiveness in Australian futures markets","2005","https://research-repository.uwa.edu.au/en/publications/multivariate-garch-hedge-ratios-and-hedging-effectiveness-in-aust/","10.1111/j.1467-629x.2004.00119.x","Accounting and Finance","0810-5391","","A","3501","Joey Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","some-statistical-models-for-durations-and-an-application-to-news-","Some statistical models for durations and an application to News Corporation stock prices","2005","https://research-repository.uwa.edu.au/en/publications/some-statistical-models-for-durations-and-an-application-to-news-/","10.1016/j.matcom.2005.02.005","Mathematics and Computers in Simulation","0378-4754","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","the-demand-for-vice-inter-commodity-interactions-with-uncertainty-2","The Demand For Vice Inter-Commodity Interactions With Uncertainty","2005","https://research-repository.uwa.edu.au/en/publications/the-demand-for-vice-inter-commodity-interactions-with-uncertainty-2/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
